6.395764,11.24632
9.619857,16.57809
14.5,3
17.5561,19.50198
20.73011,31.5754
21.49999,12
22.78765,20.91815
23.52217,12.4852
26.61174,34.62074
28.52217,28.5148
32.57555,6.504284
34,22.5
40.28593,6.825911
43.74168,1.734789
44.70935,34.20937
46.30242,21.70381
48.50506,12.57845
48.52217,5.485203
51,12
51.07481,19.20656
53.49494,11.42155
54.50507,28.42155
58.43398,5.470092
59.02283,29.40784
60.54217,10.47883
61.50962,16.501
70.35838,8.095917
70.3454,13.08784
