5.931612,10.42878
12.68249,22.79156
17.47533,7.691139
17.38033,19.44123
21.61967,18.55877
20.52217,24.5148
26.51668,17.47626
30.47533,11.30886
32.42445,16.50428
34.86053,23.33834
37.07732,5.906158
38.2389,13.66555
40.83408,4.963964
43.41183,28.56953
46.10791,8.24906
46.67149,15.00698
47.8484,22.86167
